trial0000140, DFBA, 303.5, 2, 151.75, 6.00, 0.16310895, 0.00000075, GVWY, 7668.0, 38, 201.79, 15.34, 0.00001110, 0.00000081
trial0000141, DFBA, 330.0, 2, 165.00, 10.00, 0.15998184, 0.00000000, GVWY, 7326.5, 38, 192.80, 14.82, 0.00000932, 0.00000075
trial0000142, DFBA, 161.5, 2, 80.75, 5.50, 0.16391139, 0.00000000, GVWY, 7535.5, 38, 198.30, 15.24, 0.00001105, 0.00000053
trial0000143, DFBA, 204.5, 2, 102.25, 6.50, 0.17311486, 0.00000070, GVWY, 7153.5, 38, 188.25, 14.50, 0.00001001, 0.00000087
trial0000144, DFBA, 408.25, 2, 204.12, 8.50, 0.16529938, 0.00000000, GVWY, 7865.75, 38, 206.99, 15.87, 0.00000993, 0.00000086
trial0000145, DFBA, 284.25, 2, 142.12, 6.50, 0.16691595, 0.00000000, GVWY, 6867.75, 38, 180.73, 14.97, 0.00000940, 0.00000081
trial0000146, DFBA, 334.25, 2, 167.12, 10.00, 0.16626585, 0.00000059, GVWY, 7578.75, 38, 199.44, 15.89, 0.00000904, 0.00000036
trial0000147, DFBA, 286.5, 2, 143.25, 6.50, 0.16564788, 0.00000000, GVWY, 7647.5, 38, 201.25, 15.47, 0.00001113, 0.00000093
trial0000148, DFBA, 397.75, 2, 198.88, 7.50, 0.16670037, 0.00000000, GVWY, 8406.25, 38, 221.22, 16.71, 0.00000934, 0.00000045
trial0000149, DFBA, 411.0, 2, 205.50, 9.00, 0.16610050, 0.00000064, GVWY, 7776.0, 38, 204.63, 15.74, 0.00001011, 0.00000066
trial0000150, DFBA, 329.5, 2, 164.75, 8.00, 0.16281201, 0.00000000, GVWY, 8132.0, 38, 214.00, 16.53, 0.00001100, 0.00000088
trial0000151, DFBA, 412.0, 2, 206.00, 7.00, 0.16411702, 0.00000127, GVWY, 8157.0, 38, 214.66, 15.47, 0.00000993, 0.00000044
trial0000152, DFBA, 462.5, 2, 231.25, 10.50, 0.16664411, 0.00000126, GVWY, 8026.5, 38, 211.22, 15.39, 0.00001120, 0.00000051
trial0000153, DFBA, 312.75, 2, 156.38, 7.00, 0.16717824, 0.00000000, GVWY, 8172.25, 38, 215.06, 15.84, 0.00001004, 0.00000088
trial0000154, DFBA, 459.5, 2, 229.75, 10.00, 0.16624645, 0.00000000, GVWY, 7289.5, 38, 191.83, 15.21, 0.00000980, 0.00000050
trial0000155, DFBA, 239.0, 2, 119.50, 5.50, 0.16575049, 0.00000000, GVWY, 6898.0, 38, 181.53, 14.66, 0.00001083, 0.00000073
trial0000156, DFBA, 334.25, 2, 167.12, 10.50, 0.17155674, 0.00000271, GVWY, 8090.75, 38, 212.91, 15.32, 0.00001063, 0.00000061
trial0000157, DFBA, 308.0, 2, 154.00, 8.00, 0.16346452, 0.00000000, GVWY, 7894.5, 38, 207.75, 15.92, 0.00000895, 0.00000069
trial0000158, DFBA, 153.25, 2, 76.62, 4.50, 0.17340269, 0.00000076, GVWY, 7740.75, 38, 203.70, 15.39, 0.00000796, 0.00000054
trial0000159, DFBA, 127.0, 2, 63.50, 4.50, 0.16766180, 0.00000000, GVWY, 7578.0, 38, 199.42, 15.95, 0.00001020, 0.00000072
trial0000160, DFBA, 342.5, 2, 171.25, 6.50, 0.16503436, 0.00000000, GVWY, 8170.5, 38, 215.01, 16.13, 0.00000918, 0.00000065
trial0000161, DFBA, 345.75, 2, 172.88, 6.50, 0.16034973, 0.00000061, GVWY, 7640.25, 38, 201.06, 15.71, 0.00000961, 0.00000069
trial0000162, DFBA, 360.5, 2, 180.25, 10.00, 0.17042782, 0.00000192, GVWY, 7646.5, 38, 201.22, 15.42, 0.00000989, 0.00000091
trial0000163, DFBA, 221.0, 2, 110.50, 6.00, 0.16008093, 0.00000065, GVWY, 7989.0, 38, 210.24, 15.74, 0.00001033, 0.00000080
trial0000164, DFBA, 452.0, 2, 226.00, 10.00, 0.16206724, 0.00000000, GVWY, 8611.5, 38, 226.62, 15.87, 0.00000923, 0.00000073
trial0000165, DFBA, 273.0, 2, 136.50, 7.00, 0.16306624, 0.00000000, GVWY, 8114.0, 38, 213.53, 16.37, 0.00000722, 0.00000049
trial0000166, DFBA, 285.25, 2, 142.62, 7.00, 0.17481057, 0.00000000, GVWY, 7066.75, 38, 185.97, 14.21, 0.00000882, 0.00000056
trial0000167, DFBA, 609.5, 2, 304.75, 13.50, 0.17344240, 0.00000000, GVWY, 7462.0, 38, 196.37, 15.37, 0.00001034, 0.00000062
trial0000168, DFBA, 386.0, 2, 193.00, 7.50, 0.17031622, 0.00000123, GVWY, 7991.0, 38, 210.29, 15.92, 0.00001198, 0.00000073
trial0000169, DFBA, 348.25, 2, 174.12, 8.50, 0.16464964, 0.00000000, GVWY, 7986.25, 38, 210.16, 15.74, 0.00000950, 0.00000076
trial0000170, DFBA, 321.0, 2, 160.50, 7.50, 0.17291041, 0.00000000, GVWY, 7589.5, 38, 199.72, 15.58, 0.00000983, 0.00000073
trial0000171, DFBA, 312.5, 2, 156.25, 8.00, 0.16563611, 0.00000000, GVWY, 7328.5, 38, 192.86, 15.42, 0.00000917, 0.00000077
trial0000172, DFBA, 467.5, 2, 233.75, 9.50, 0.16309631, 0.00000000, GVWY, 8288.0, 38, 218.11, 16.21, 0.00000944, 0.00000063
